date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:12	92021/92021	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:30%20GMT	https://www.navyfederal.org/loans-cards/personal-loans.html?intcmp=hp|ftrdp|3|clns|per|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/personal-loans7068.html	(from https://www.navyfederal.org/)
01:46:12	74664/74664	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:31%20GMT	https://www.navyfederal.org/checking-savings/savings/certificates.html?intcmp=hp|ftrdp|4|cdira|cds|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificates91d0.html	(from https://www.navyfederal.org/)
01:46:12	51499/51499	------	404	error ('Not%20Found')	application/javascript	date:Sat,%2009%20Sep%202023%2004:32:35%20GMT	https://www.navyfederal.org/Loading%20target-vec.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/Loading%20target-vec.9c.delayed	(from http://assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js)
01:46:12	93301/93301	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:33%20GMT	https://www.navyfederal.org/loans-cards/auto-loans.html?intcmp=hp|ftrdp|5|clns|ag|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/auto-loansd46e.html	(from https://www.navyfederal.org/)
01:46:12	96822/96822	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:34%20GMT	https://www.navyfederal.org/loans-cards/student-loans/student-loans.html?intcmp=hp|ftrdp|6|clns|student|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/student-loans/student-loans651e.html	(from https://www.navyfederal.org/)
01:46:12	88478/88478	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:35%20GMT	https://www.navyfederal.org/membership/become-a-member.html?intcmp=hp|becamem|||learnmore||||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/become-a-member3487.html	(from https://www.navyfederal.org/)
01:46:12	53667/53667	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:36%20GMT	https://www.navyfederal.org/loans-cards/credit-cards/offers/go-rewards.html?intcmp=hp|cont|1|crd|gorw|lowaproffer|09012023||||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/credit-cards/offers/go-rewardsd4e1.html	(from https://www.navyfederal.org/)
01:46:12	67235/67235	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:38%20GMT	https://www.navyfederal.org/makingcents/credit-debt/consider-co-signer-for-student-loans.html?intcmp=hp|cont|2|rsc|article|studentloancosigner|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/credit-debt/consider-co-signer-for-student-loansc0c6.html	(from https://www.navyfederal.org/)
01:46:12	96822/96822	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:39%20GMT	https://www.navyfederal.org/loans-cards/student-loans/student-loans.html?intcmp=hp|cont|3|clns|stln|slseasonbooks|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/student-loans/student-loanse512.html	(from https://www.navyfederal.org/)
01:46:12	106621/106621	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:41%20GMT	https://www.navyfederal.org/loans-cards/mortgage/homeowner-resources/home-buying-center.html?intcmp=hp|cont|4|mtg|q3ita|homebuyingcenter|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/homeowner-resources/home-buying-centercc73.html	(from https://www.navyfederal.org/)
01:46:12	55561/55561	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:41%20GMT	https://www.navyfederal.org/about/presidents-message.html?intcmp=hp|cont|5|about|presmsg|08242023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/presidents-message7d0a.html	(from https://www.navyfederal.org/)
01:46:12	63364/63364	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:42%20GMT	https://www.navyfederal.org/makingcents/tools/credit-simulator.html?intcmp=hp|cont|6|rsc|credsim|mccdash|08142023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools/credit-simulator28b6.html	(from https://www.navyfederal.org/)
01:46:12	67959/67959	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:43%20GMT	https://www.navyfederal.org/makingcents/credit-debt/are-you-making-these-reward-card-mistakes.html?intcmp=hp|cont|7|rsc|article|rewardcards|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/credit-debt/are-you-making-these-reward-card-mistakes0af1.html	(from https://www.navyfederal.org/)
01:46:12	33309/33309	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:45%20GMT	https://www.navyfederal.org/investment-services/life-insurance.html?intcmp=hp|cont|8|nfis|lifins|lifeinsurance|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/investment-services/life-insuranced2e6.html	(from https://www.navyfederal.org/)
01:46:12	96539/96539	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:46%20GMT	https://www.navyfederal.org/loans-cards/equity/home-improvement.html?intcmp=hp|cont|9|eqt|gen|homeprojectcenter|0901023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/equity/home-improvement55f5.html	(from https://www.navyfederal.org/)
01:46:12	66829/66829	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:47%20GMT	https://www.navyfederal.org/services/security/features.html?intcmp=hp|cont|10|sec|secfeat|cybersec|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/security/features6a1e.html	(from https://www.navyfederal.org/)
01:46:12	75529/75529	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:49%20GMT	https://www.navyfederal.org/checking-savings/savings/savings-resources/certificate-rates.html?intcmp=hp|cont|11|cdira|cds|standcert|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/savings-resources/certificate-ratesa808.html	(from https://www.navyfederal.org/)
01:46:13	1167/1167	------	200	untouched ('OK')	image/svg+xml	etag:%220x8DAB2304673E464%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-mortgages.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-mortgages.svg	(from https://www.navyfederal.org/)
01:46:13	99320/99320	------	200	untouched ('OK')	text/html	etag:%2218385-604e5225bcaa8-gzip%22	https://www.navyfederal.org/loans-cards/mortgage/mortgage-rates.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/mortgage-rates.html	(from https://www.navyfederal.org/)
01:46:13	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:33:10%20GMT	https://www.navyfederal.org/resources/articles/personal-finance/certificate-maturing-know-your-options.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/articles/personal-finance/certificate-maturing-know-your-options.c8.delayed	(from https://www.navyfederal.org/checking-savings/savings/certificates.html)
01:46:13	1396/1396	------	200	untouched ('OK')	image/svg+xml	etag:%220x8DAB22FE2AB0E3C%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-auto.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-auto.svg	(from https://www.navyfederal.org/)
01:46:13	1089/1089	------	200	untouched ('OK')	image/svg+xml	etag:%220x8DAB2306DC89025%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-certificates.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-certificates.svg	(from https://www.navyfederal.org/)
01:46:13	860/860	------	200	untouched ('OK')	image/svg+xml	etag:%2235c-5afe597e08a80-gzip%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-creditcards.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-creditcards.svg	(from https://www.navyfederal.org/)
01:46:13	120678/120678	------	200	untouched ('OK')	text/html	etag:%221d6f3-604e524cc34c1-gzip%22	https://www.navyfederal.org/rates.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/rates.html	(from https://www.navyfederal.org/)
01:46:13	269/269	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:33:12%20GMT	https://www.navyfederal.org/checking-savings/savings/faqs	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/faqs.cb.delayed	(from https://www.navyfederal.org/checking-savings/savings/certificates.html)
01:46:13	69061/69061	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:53%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/are-you-prepared-for-a-natural-disaster.html?intcmp=hp|zone3||protectfinances|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/are-you-prepared-for-a-natural-disaster0276.html	(from https://www.navyfederal.org/)
01:46:13	64069/64069	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:55%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/emergency-savings-examples.html?intcmp=hp|zone3||saveforemergency|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/emergency-savings-examples3242.html	(from https://www.navyfederal.org/)
01:46:13	65696/65696	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:56%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/rebuild-emergency-fund.html?intcmp=hp|zone3||rebuildsavings|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/rebuild-emergency-fundfded.html	(from https://www.navyfederal.org/)
01:46:13	1863/1863	------	200	untouched ('OK')	image/svg+xml	etag:%22747-6044c500822c0-gzip%22	https://www.navyfederal.org/_jcr_content/root/homePageZone3/image1.coreimg.svg/1693575667268/accounts.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/_jcr_content/root/homePageZone3/image1.coreimg.svg/1693575667268/accounts.svg	(from https://www.navyfederal.org/)
01:46:13	57674/57674	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:57%20GMT	https://www.navyfederal.org/makingcents/tools/emergency-fund-calculator.html?intcmp=hp|zone3||emergencalc|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools/emergency-fund-calculatorc2d4.html	(from https://www.navyfederal.org/)
01:46:13	1592/1592	------	200	untouched ('OK')	image/svg+xml	etag:%22638-6044c500822c0-gzip%22	https://www.navyfederal.org/_jcr_content/root/homePageZone3/image2.coreimg.svg/1693575667268/calculator.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/_jcr_content/root/homePageZone3/image2.coreimg.svg/1693575667268/calculator.svg	(from https://www.navyfederal.org/)
01:46:13	87027/87027	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:59%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/overcome-financial-challenges.html?intcmp=hp|zone3||financialchallenges|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/overcome-financial-challenges5aa7.html	(from https://www.navyfederal.org/)
01:46:13	85721/85721	------	200	untouched ('OK')	text/html	etag:%2214e66-604e5343db6b6-gzip%22	https://www.navyfederal.org/about/careers.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/careers.html	(from https://www.navyfederal.org/)
01:46:13	66560/66560	------	200	untouched ('OK')	text/html	etag:W/%221038d-604e59309a7b7-gzip%22	https://www.navyfederal.org/about/press-releases.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/press-releases.html	(from https://www.navyfederal.org/)
01:46:13	53973/53973	------	200	untouched ('OK')	text/html	etag:W/%22d262-604e593192c71-gzip%22	https://www.navyfederal.org/resources/events.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/events.html	(from https://www.navyfederal.org/)
01:46:13	56085/56085	------	200	untouched ('OK')	text/html	etag:%22daa2-604e57484599b-gzip%22	https://www.navyfederal.org/membership/faqs.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/faqs.html	(from https://www.navyfederal.org/)
01:46:13	89406/89406	------	200	untouched ('OK')	text/html	etag:%2215ccb-604e5629442ea-gzip%22	https://www.navyfederal.org/forms.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/forms.html	(from https://www.navyfederal.org/)
01:46:13	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:33:13%20GMT	https://www.navyfederal.org/resources/articles/personal-finance/make-saving-simpler.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/articles/personal-finance/make-saving-simpler.cd.delayed	(from https://www.navyfederal.org/checking-savings/savings/money-market.html)
01:46:13	73917/73917	------	200	untouched ('OK')	text/html	etag:W/%221204a-604e5933de30a-gzip%22	https://www.navyfederal.org/policy.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/policy.html	(from https://www.navyfederal.org/)
01:46:13	64940/64940	------	200	untouched ('OK')	text/html	etag:W/%22fd39-604e5934b6bf1-gzip%22	https://www.navyfederal.org/policy/accessibility.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/policy/accessibility.html	(from https://www.navyfederal.org/)
01:46:13	190434/190434	------	200	untouched ('OK')	text/html	etag:W/%222e76f-604e5935fee08-gzip%22	https://www.navyfederal.org/site-map.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/site-map.html	(from https://www.navyfederal.org/)
01:46:13	46277/46277	------	200	untouched ('')	application/pdf	etag:%220x8DB9DAC45EE9F1B%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/savings/1116e.pdf	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/savings/1116e.pdf	(from https://www.navyfederal.org/)
01:46:13	32577/32577	------	200	untouched ('')	application/octet-stream-unknown	etag:%220x8DB83E30A4C2983%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/nffg/pershing-sweep-terms-conditions.docx	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/nffg/pershing-sweep-terms-conditions.docx_;%20filename_=UTF-8''pershing-sweep-terms-conditions.docx	(from https://www.navyfederal.org/)
01:46:13	177458/177458	------	200	untouched ('')	application/pdf	etag:%220x8DB83E2FA0EFB72%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/membership/nfcu_652a_nfo.pdf	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/membership/nfcu_652a_nfo.pdf	(from https://www.navyfederal.org/)
01:46:13	89740/89740	------	200	untouched ('')	application/javascript	etag:W/%2215e8c-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/clientlib-dependencies.lc-ec1257a625b104d68cd2d275dae8ad47-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/clientlib-dependencies.lc-ec1257a625b104d68cd2d275dae8ad47-lc.min.js	(from https://www.navyfederal.org/)
01:46:13	437375/437375	------	200	untouched ('')	application/javascript	etag:W/%226ac7f-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-8f4d604a41357044d40f8746c439bd30-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-8f4d604a41357044d40f8746c439bd30-lc.min.js	(from https://www.navyfederal.org/)
01:46:13	0/-1	---M--	301	error ('')			https://www.navyfederal.org/resources/articles/personal-finance/make-saving-simpler.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/articles/personal-finance/make-saving-simpler.ce.delayed	(from https://www.navyfederal.org/checking-savings/savings/money-market.html)
01:46:13	103766/103766	------	200	untouched ('')	application/javascript	etag:W/%2219556-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-551c8cbfd5d28b5d9e769efd1ebb4a51-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-551c8cbfd5d28b5d9e769efd1ebb4a51-lc.min.js	(from https://www.navyfederal.org/)
01:46:13	1553/1553	------	200	untouched ('')	application/javascript	etag:W/%22611-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b44b493169594cd96dc901e67801dc8e-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b44b493169594cd96dc901e67801dc8e-lc.min.js	(from https://www.navyfederal.org/)
01:46:13	218993/218993	------	200	untouched ('')	application/javascript	date:Wed,%2002%20Aug%202023%2016:14:20%20GMT	https://www.navyfederal.org/WPYaXf/A_/yu/XbFe/DLnRai8lux6_I/uOOcNXVNpt7Q/Lh8ZKF85/Q3paUw/UhURs	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/WPYaXf/A_/yu/XbFe/DLnRai8lux6_I/uOOcNXVNpt7Q/Lh8ZKF85/Q3paUw/UhURs	(from https://www.navyfederal.org/)
01:46:13	82148/82148	------	200	untouched ('')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.eot?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	352877/352877	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2009%20Sep%202023%2004:24:18%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.svg?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.svg	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	165742/165742	------	200	untouched ('')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.eot?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	165742/165742	------	200	untouched ('')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.eot?	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfontd41d.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	98024/98024	------	200	untouched ('')	application/x-font-woff	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.woff?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.woff	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:33:13%20GMT	https://www.navyfederal.org/resources/articles/life/understanding-your-ira-options.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/articles/life/understanding-your-ira-options.cf.delayed	(from https://www.navyfederal.org/checking-savings/savings/retirement-savings.html)
01:46:13	165548/165548	------	200	untouched ('')	application/x-font-ttf	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.ttf	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	444379/444379	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2007%20Sep%202023%2004:34:15%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.svg?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.svg	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	19987/19987	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%224e13-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	19987/19987	------	200	untouched ('')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot?	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300d41d.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:13	22140/22140	------	200	untouched ('')	application/x-font-woff	etag:%22567c-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.woff	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.woff	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
